event_id_cnty,event_date,year,country,notes,note_hash
ITA26050,2025-03-08,2025,Italy,"On 8 March 2025, at the call of UdU and High School Students' Network, people, including students, gathered in Venezia (Veneto) to protest neo-fascism, hate and homophobic crimes and intimidation after homophobic slurs and pro-fascist writings were painted on the doors of the two student associations' seats in the city. Representatives of ANPI, CGIL, 'Group 25 April' (Gruppo 25 Aprile), 'All the City Together' (Tutta la citta insieme), ADI, PD, M5S, city councilors, researchers, and members of self-managed social centers participated in the demonstration.",1751d20bc146df38af1a7c87f00b740552dd3460a112c172102f169a450c0817
DNK2436,2024-03-12,2024,Denmark,"On 12 March 2024, around 100 workers and trade unions blocked the entrance to the construction site in Nordhavn, Copenhagen, accusing the owner of social dumping and breaching the collective agreement. The police later intervened and dispersed the activists.",d4e70e20f8f141bfd4b5b1ce32768052e5494b835f1854663ae548681ba53279
ESP19679,2025-01-29,2025,Spain,"On 29 January 2025, dozens of taxi drivers, called by Taxi National Association (Antaxi-Asociacion Nacional del Taxi), held a protest outside the Government Sub-delegation in Oviedo (Asturias) against skyrocketing insurance costs and demanded government intervention to cap policy hikes and ensure the sector's survival amid rising expenses.",1d780a7c624284a9bcfc3e5fed4030307a26c68eb6cb6a40f20aaa65b242785e
ITA15061,2022-03-14,2022,Italy,"On 14 March 2022, relatives and police unions gathered in Pozzuoli (Napoli, Campania) to commemorate two police officers who were shot dead in 2019. They demanded truth and justice for the police officers. SIAP took part in the demonstration.",ee4eb27e328d39b6451e667f22e699d7f3e232b10cf87b3f4ab24336a92abc7f
ITA20829,2022-01-01,2022,Italy,"On 1 January 2022, No Tav activists gathered outside the Turin-Lyon high-speed railway construction site in San Didero (Torino, Piemonte) to protest against the project.",67a67a7327ca16d0ffce10a3d50fbfa1e49239cbeae55cd9748498f07efcb5b0
DEU13668,2022-10-22,2022,Germany,"On 22 October 2022, between 2,300 (according to the police) and 4,000 (according to organizers) people, at the call of unions (DGB, Ver.di), demonstrated in Dusseldorf under the slogan 'Solidarity through the crisis' to denounce inflation and its consequences. Demonstrators called for social justice (redistribution), and solidarity amid the energy crisis. 'Solidarity Autumn' (SH), the Parity Welfare Association (PW) called for the protest.",ca98c276690c21041d12ad0ffdb0d146d5aba402863f08aabed5c82e03d677dd
ITA9887,2021-05-15,2021,Italy,"On 15 May 2021, Miliardo Yida Srl plastic and waste paper recovery workers staged a picket outside their company's gates in Pontecurone (Alessandria, Piemonte) to protest against allegedly unjustified layoffs.",92c0a1d6a7e16e265f0f00acd6e4c2764c212746dabf447dad880613b39d58f7
SWE7645,2026-01-24,2026,Sweden,"On 24 January 2026, around 500 to 600 demonstrators, including Kurdish community members, gathered in Malmo, Skane, to protest a new offensive led by the Syrian military against Kurdish-held areas, and to express solidarity with Rojava and Kurdish civilians.",8856da6b1bde761799aad205fa07a1278fe74fcb5ff99cf96bdfa22cb8f0a137
FRA16133,2022-03-12,2022,France,"On 12 March 2022, around 30 truck drivers slowed down traffic between Steenvoorde and Lille to denounce increased fuel prices.",b516291d121add7d1c4d775f5055bc2b39988411578e2094c2b2aaf929cdd119
SRB6311,2025-10-06,2025,Serbia,"On 6 October 2025, citizens, including members of the SRCE and the citizen group 'Truth and Honor' ('Istina i cast'), organized by local opposition, held a protest in Cacak calling for unity among opposition parties and demanding extraordinary elections.",6864356770cf15417120f78e73c6bb898dbb515c3943c478b284a944d8ac8129
HRV662,2021-10-30,2021,Croatia,"On 30 October 2021, local residents protested in Gornji Kosinj, Croatia against construction of a hydro power plant at the site of a cemetery.",bf2dd0ff9f46c48fc0ace686deda1e537668ec6bbe6b7a1b51bc300b52d82475
ITA15876,2022-05-09,2022,Italy,"On 9 May 2022, people, including students, the Vice Mayor, and a council member, gathered in Municipio Square in Napoli to mark Europe Day and call for peace. The Europe Direct office organized the demonstration.",94ec2515e2a230100d8ea7df4fa2f78ec97c4ef6a69c8a643791e8a35096e7c2
CYP981,2022-01-23,2022,Cyprus,"On 23 January 2022, Pakistani students in Northern Cyprus rallied for hours at the scene of a traffic accident in Cengizkoy (Peristeronas), where a friend of theirs had just lost his life, and protested over the bad condition of the road and the late arrival of the funeral vehicle. The protesters attempted to block the road twice, but were not allowed, and after the body of their friend was driven away from the scene, they marched to Gemikonagi (Karavostasi) in protest.",94c81270a0dce61335d341444eef16d4453da7c5f9e1bdd79795ce2f71077a8d
IRL1470,2024-07-15,2024,Ireland,"On 15 July 2024, striking workers of National Advocacy Service (NAS) represented by SIPTU picketed outside their workplace in Monaghan (Monaghan) over a pay dispute. The event was part of a national industrial action. NAS workers support adults with disabilities across Ireland.",85e40470e37f84358d65705745ee1fb51701657bf8b71b8bf8087e6bbf0cc9d5
FRA5711,2021-01-16,2021,France,"On 16 January 2021, between 200 and 250 persons demonstrated in Angouleme. They called for the removal of several articles of the 'comprehensive security' bill. Articles concerned were article 22 on the use of drones by the police, article 21 on the right for police or military officers to film on private device and share, when necessary, recordings of their operations, and article 24 that criminalizes disseminating images with personal identifiers of a police or military officer, with the aim of affecting his or her physical or psychological integrity.",7642964328214adbd91d392e251af4243505939f85c0928c5d415264202124ec
POL7946,2024-12-15,2024,Poland,"On 15 December 2024, residents of Gaj blocked a local road by slow walking, protesting against the proposed construction of a new railway in their neighborhood.",64433026bc42a01addfec75620bebdc5d62a16229e60cf73e99d640ec2b4966f
ITA10909,2021-09-10,2021,Italy,"On 10 September 2021, contact center workers affiliated with the telecommunication branch of the UGL trade union gathered outside the National Institute for Social Security (INPS) offices in Milano (Milano, Lombardia) to call on the institution to apply a 'social clause' while integrating contact center workers. The event was part of a national day of protest.",64a97e7965b58870258a1395fdba2a72ec0496c3c1d22800b03166a073a86ecf
NLD5644,2026-04-02,2026,Netherlands,"On 2 April 2026, 15 truck drivers drove at 15 kmh over the Aflsuitdijk from Kornwerderzand (Friesland) to Den Oever (Noord-Holland) and back, to protest against the high fuel prices, significantly disrupting traffic. Protesters called on the government to lower fuel excise duties.",a9be592334e2b6b370df632444a64995bf87faee6693dc7e6fa4978ed168e676
NLD2326,2023-03-25,2023,Netherlands,"On 25 March 2023, about 15 people belonging to action group Active for Justice staged peaceful protests in front of several restaurants in Eindhoven (Noord-Brabant), demanding that they remove foie gras from their menus, citing the animal-unfriendly nature of the product.",8e39b0a60c475cb2e01e5b463e367e5eae4d99da0509bd2a787e0777c1db0b9c
FRA16861,2022-04-21,2022,France,"On 21 April 2022, around 70 persons, including members of unions, locally elected politicians and members of MRAP, EELV, PCF and PS demonstrated in Privas. They denounced the fact that a candidate to the presidential election associated to the far-right ideology reached the stage of the second round of the elections.",89584d259b4db479c253e3a7b935eed5dd51225b162217145d7e5621d2a31db7
DEU25497,2025-07-21,2025,Germany,"On 21 July 2025, in the evening, under the motto 'Vigil against Weidel', around 900 people staged a protest in Regensburg (Bayern) against AfD leader Alice Weidel's planned attendance at the Castle Festival.",081c9584cab04e52d28f7dc6f059c864a9a9d3c2bc449015ad8d1c3c7ac6e61b
ITA15003,2022-03-15,2022,Italy,"On 15 March 2022, striking haulers gathered with their vehicles at the entrance of the industrial area of Monastir (Sud Sardegna, Sardegna), blocking traffic, to protest against the increase in oil and gas prices.",33e018ce92de957ada9d65b94b89843d6b560c9981976bde4fc49f041a38a7ee
SRB5269,2025-07-02,2025,Serbia,"On 2 July 2025, citizens and students blocked several sites in Novi Pazar, including the city administration and the magistral road towards Montenegro, voicing their dissatisfaction with the city's decision to keep pro-regime media as their sub-contractor, and denouncing the police interventions against peaceful citizens and students.",45906dda6749e76b63472da81e445bb67d293717330396655f800dfc97bf1ef2
POL2089,2021-02-13,2021,Poland,"On 13 February 2021, activists affiliated to the KOD movement gathered for a rally in Gdansk, protesting against a newly proposed tax on online advertisement. They considered the proposal to be a form of pressure from the government against private, mostly oppositional, media.",8ebab84684642e692f82c3ceb64831d78f0e9ef4acffeeb1f1cfe4c38b6c5d86
ESP1991,2020-09-30,2020,Spain,"On 30 September 2020, hundreds of people, predominantly the Armenian community in Spain, protested in front of the Turkish consulate in Barcelona - Gracia to protest against the 'Azerbaijan's full scale military attack' in Armenia.",1581822e309651015b8ebb9b79fb9003064d8016f5affca6deaee2c4ae1c553a
MDA1041,2022-02-18,2022,Moldova,"On 18 February 2022, members and supporters of the SOR party protested in Briceni, against the increased gas prices, condemning the current PAS government.",6fb6e9d7a3d2446fe00620fd3d673115ff328f286673cd307fde3f12e51b51cb
ESP18115,2024-09-22,2024,Spain,"On 22 September 2024, thousands of CD Tenerife football fans protested in Santa Cruz de Tenerife (Canarias) against the club's management model and the club's largest shareholder.",5edaeead36267199694bdf3e7c018d0bedf8f2ad18d66a94842bb4bd80546d51
POL4932,2022-10-13,2022,Poland,"On 13 October 2022, mothers of children hospitalized in Warsaw gathered in front of a local health facility, complaining about delays of medical procedures of their children.",dd18f8e069d89c8bb2ac3713eb2055be0de630f85d071eec1f5034690025eabd
GRC7083,2025-10-11,2025,Greece,"On 11 October 2025, more than 10,000 uniformed military personnel, including active-duty officers, non-commissioned officers, and retired military personnel from across Greece, rallied in Athens - Central Athens and marched to parliament against a Ministry of Defense bill and the creation of a new corps of non-commissioned officers (NCOs). They also demanded a salary increase and the restoration of bonus payments for both active service members and retirees. MAT riot police forces had lined up with police vehicles. Representatives of the protesters from 13 associations had a meeting with the senior manager of the Prime Minister's office.",76aa4bf4c296dc0945791c0bd1b4a06506f2276c9213bde47bb7da74e8955e73
ITA18693,2023-01-25,2023,Italy,"On 25 January 2023, two demonstration marches arrived at San Vito alley in Campobello di Mazara (Trapani, Sicilia) outside one of the hideouts of a mafia boss to protest against the mafia. The marches started from Castelvetrano and Campobello di Mazara and were led by their Mayors (M5S and PD, respectively). Students, Mazara del Vallo bishop and a priest took part in the demonstration.",1c0a7f0fd001313494f9b05aa2100e4fc38d270464fa9fe883415257df309a35
FRA25829,2023-05-13,2023,France,"On 13 May 2023, between 300 and 400 people, including an LFI MP and members of the associations NADA (No to the expansion of Lille Lesquin Airport), ANV-COP21, Extinction Rebellion and Friends of the Earth gathered in front of the Lille-Lesquin airport in Lesquin to demonstrate against the proposed expansion of the airport.",80ee0804d1f7682370e39a124ee60e2ad2da9beabce37b23ffdfa966c790a6b4
ESP6411,2021-07-21,2021,Spain,"On 21 July 2021, around 30 Petronor workers protested in Bilbao to complain about a collective dismissal affecting over 300 employees.",e8119151bb662d04c6926c9c1ffc28b41a1f4363b9eaef681e97de56a5c53b77
ITA17295,2022-09-05,2022,Italy,"On 5 September 2022, at the call of CONFCOMMERCIO, residents and business owners gathered in Citta di Castello (Perugia, Umbria) to symbolically burn the latest energy bills in protest against the increase in energy prices, which will allegedly force many of them to close their businesses.",cbc6a1abd55b8139e657e509061b4817e2eb142d766fc47414fb8026bc8b88f3
